0.4858	1.4574	2.429	3.4006	4.3722	5.3438	6.3154	7.287	8.2586	9.2302	10.2018	11.1734	12.145	13.1166	14.0882	15.0598	16.0314	17.003	17.9746	18.9462	19.9178	20.8894	21.861	22.8326	23.8042	24.7758	25.7474	26.719	27.6906	28.6622	29.6338	30.6054	31.577	32.5486	33.5202	34.4918	35.4634	36.435	37.4066	38.3782	39.3498	40.3214	41.293	42.2646	43.2362	44.2078	45.1794	46.151	47.1226	48.0942	49.0658	50.0374	51.009	51.9806	52.9522	53.9238	54.8954	55.867	56.8386	57.8102	58.7818	59.7534	60.725	61.6966	62.6682	63.6398	64.6114	65.583	66.5546	67.5262	68.4978	69.4694	70.441	71.4126	72.3842	73.3558	74.3274	75.299	76.2706	77.2422	78.2138	79.1854	80.157	81.1286	82.1002	83.0718	84.0434	85.015	85.9866	86.9582	87.9298	88.9014	89.873	90.8446	91.8162	92.7878	93.7594	94.731	95.7026	96.6742
0.542345	1.627035	2.711725	3.796415	4.881105	5.965795	7.050485	8.135175	9.219865	10.304555	11.389245	12.473935	13.558625	14.643315	15.728005	16.812695	17.897385	18.982075	20.066765	21.151455	22.236145	23.320835	24.405525	25.490215	26.574905	27.659595	28.744285	29.828975	30.913665	31.998355	33.083045	34.167735	35.252425	36.337115	37.421805	38.506495	39.591185	40.675875	41.760565	42.845255	43.929945	45.014635	46.099325	47.184015	48.268705	49.353395	50.438085	51.522775	52.607465	53.692155	54.776845	55.861535	56.946225	58.030915	59.115605	60.200295	61.284985	62.369675	63.454365	64.539055	65.623745	66.708435	67.793125	68.877815	69.962505	71.047195	72.131885	73.216575	74.301265	75.385955	76.470645	77.555335	78.640025	79.724715	80.809405	81.894095	82.978785	84.063475	85.148165	86.232855	87.317545	88.402235	89.486925	90.571615	91.656305	92.740995	93.825685	94.910375	95.995065	97.079755	98.164445	99.249135	100.333825	101.418515	102.503205	103.587895	104.672585	105.757275	106.841965	107.926655
0.96365	2.89095	4.81825	6.74555	8.67285	10.60015	12.52745	14.45475	16.38205	18.30935	20.23665	22.16395	24.09125	26.01855	27.94585	29.87315	31.80045	33.72775	35.65505	37.58235	39.50965	41.43695	43.36425	45.29155	47.21885	49.14615	51.07345	53.00075	54.92805	56.85535	58.78265	60.70995	62.63725	64.56455	66.49185	68.41915	70.34645	72.27375	74.20105	76.12835	78.05565	79.98295	81.91025	83.83755	85.76485	87.69215	89.61945	91.54675	93.47405	95.40135	97.32865	99.25595	101.18325	103.11055	105.03785	106.96515	108.89245	110.81975	112.74705	114.67435	116.60165	118.52895	120.45625	122.38355	124.31085	126.23815	128.16545	130.09275	132.02005	133.94735	135.87465	137.80195	139.72925	141.65655	143.58385	145.51115	147.43845	149.36575	151.29305	153.22035	155.14765	157.07495	159.00225	160.92955	162.85685	164.78415	166.71145	168.63875	170.56605	172.49335	174.42065	176.34795	178.27525	180.20255	182.12985	184.05715	185.98445	187.91175	189.83905	191.76635
0.6935	2.0805	3.4675	4.8545	6.2415	7.6285	9.0155	10.4025	11.7895	13.1765	14.5635	15.9505	17.3375	18.7245	20.1115	21.4985	22.8855	24.2725	25.6595	27.0465	28.4335	29.8205	31.2075	32.5945	33.9815	35.3685	36.7555	38.1425	39.5295	40.9165	42.3035	43.6905	45.0775	46.4645	47.8515	49.2385	50.6255	52.0125	53.3995	54.7865	56.1735	57.5605	58.9475	60.3345	61.7215	63.1085	64.4955	65.8825	67.2695	68.6565	70.0435	71.4305	72.8175	74.2045	75.5915	76.9785	78.3655	79.7525	81.1395	82.5265	83.9135	85.3005	86.6875	88.0745	89.4615	90.8485	92.2355	93.6225	95.0095	96.3965	97.7835	99.1705	100.5575	101.9445	103.3315	104.7185	106.1055	107.4925	108.8795	110.2665	111.6535	113.0405	114.4275	115.8145	117.2015	118.5885	119.9755	121.3625	122.7495	124.1365	125.5235	126.9105	128.2975	129.6845	131.0715	132.4585	133.8455	135.2325	136.6195	138.0065
0.57955	1.73865	2.89775	4.05685	5.21595	6.37505	7.53415	8.69325	9.85235	11.01145	12.17055	13.32965	14.48875	15.64785	16.80695	17.96605	19.12515	20.28425	21.44335	22.60245	23.76155	24.92065	26.07975	27.23885	28.39795	29.55705	30.71615	31.87525	33.03435	34.19345	35.35255	36.51165	37.67075	38.82985	39.98895	41.14805	42.30715	43.46625	44.62535	45.78445	46.94355	48.10265	49.26175	50.42085	51.57995	52.73905	53.89815	55.05725	56.21635	57.37545	58.53455	59.69365	60.85275	62.01185	63.17095	64.33005	65.48915	66.64825	67.80735	68.96645	70.12555	71.28465	72.44375	73.60285	74.76195	75.92105	77.08015	78.23925	79.39835	80.55745	81.71655	82.87565	84.03475	85.19385	86.35295	87.51205	88.67115	89.83025	90.98935	92.14845	93.30755	94.46665	95.62575	96.78485	97.94395	99.10305	100.26215	101.42125	102.58035	103.73945	104.89855	106.05765	107.21675	108.37585	109.53495	110.69405	111.85315	113.01225	114.17135	115.33045
0.98505	2.95515	4.92525	6.89535	8.86545	10.83555	12.80565	14.77575	16.74585	18.71595	20.68605	22.65615	24.62625	26.59635	28.56645	30.53655	32.50665	34.47675	36.44685	38.41695	40.38705	42.35715	44.32725	46.29735	48.26745	50.23755	52.20765	54.17775	56.14785	58.11795	60.08805	62.05815	64.02825	65.99835	67.96845	69.93855	71.90865	73.87875	75.84885	77.81895	79.78905	81.75915	83.72925	85.69935	87.66945	89.63955	91.60965	93.57975	95.54985	97.51995	99.49005	101.46015	103.43025	105.40035	107.37045	109.34055	111.31065	113.28075	115.25085	117.22095	119.19105	121.16115	123.13125	125.10135	127.07145	129.04155	131.01165	132.98175	134.95185	136.92195	138.89205	140.86215	142.83225	144.80235	146.77245	148.74255	150.71265	152.68275	154.65285	156.62295	158.59305	160.56315	162.53325	164.50335	166.47345	168.44355	170.41365	172.38375	174.35385	176.32395	178.29405	180.26415	182.23425	184.20435	186.17445	188.14455	190.11465	192.08475	194.05485	196.02495
0.988	2.964	4.94	6.916	8.892	10.868	12.844	14.82	16.796	18.772	20.748	22.724	24.7	26.676	28.652	30.628	32.604	34.58	36.556	38.532	40.508	42.484	44.46	46.436	48.412	50.388	52.364	54.34	56.316	58.292	60.268	62.244	64.22	66.196	68.172	70.148	72.124	74.1	76.076	78.052	80.028	82.004	83.98	85.956	87.932	89.908	91.884	93.86	95.836	97.812	99.788	101.764	103.74	105.716	107.692	109.668	111.644	113.62	115.596	117.572	119.548	121.524	123.5	125.476	127.452	129.428	131.404	133.38	135.356	137.332	139.308	141.284	143.26	145.236	147.212	149.188	151.164	153.14	155.116	157.092	159.068	161.044	163.02	164.996	166.972	168.948	170.924	172.9	174.876	176.852	178.828	180.804	182.78	184.756	186.732	188.708	190.684	192.66	194.636	196.612
0.96425	2.89275	4.82125	6.74975	8.67825	10.60675	12.53525	14.46375	16.39225	18.32075	20.24925	22.17775	24.10625	26.03475	27.96325	29.89175	31.82025	33.74875	35.67725	37.60575	39.53425	41.46275	43.39125	45.31975	47.24825	49.17675	51.10525	53.03375	54.96225	56.89075	58.81925	60.74775	62.67625	64.60475	66.53325	68.46175	70.39025	72.31875	74.24725	76.17575	78.10425	80.03275	81.96125	83.88975	85.81825	87.74675	89.67525	91.60375	93.53225	95.46075	97.38925	99.31775	101.24625	103.17475	105.10325	107.03175	108.96025	110.88875	112.81725	114.74575	116.67425	118.60275	120.53125	122.45975	124.38825	126.31675	128.24525	130.17375	132.10225	134.03075	135.95925	137.88775	139.81625	141.74475	143.67325	145.60175	147.53025	149.45875	151.38725	153.31575	155.24425	157.17275	159.10125	161.02975	162.95825	164.88675	166.81525	168.74375	170.67225	172.60075	174.52925	176.45775	178.38625	180.31475	182.24325	184.17175	186.10025	188.02875	189.95725	191.88575
0.86525	2.59575	4.32625	6.05675	7.78725	9.51775	11.24825	12.97875	14.70925	16.43975	18.17025	19.90075	21.63125	23.36175	25.09225	26.82275	28.55325	30.28375	32.01425	33.74475	35.47525	37.20575	38.93625	40.66675	42.39725	44.12775	45.85825	47.58875	49.31925	51.04975	52.78025	54.51075	56.24125	57.97175	59.70225	61.43275	63.16325	64.89375	66.62425	68.35475	70.08525	71.81575	73.54625	75.27675	77.00725	78.73775	80.46825	82.19875	83.92925	85.65975	87.39025	89.12075	90.85125	92.58175	94.31225	96.04275	97.77325	99.50375	101.23425	102.96475	104.69525	106.42575	108.15625	109.88675	111.61725	113.34775	115.07825	116.80875	118.53925	120.26975	122.00025	123.73075	125.46125	127.19175	128.92225	130.65275	132.38325	134.11375	135.84425	137.57475	139.30525	141.03575	142.76625	144.49675	146.22725	147.95775	149.68825	151.41875	153.14925	154.87975	156.61025	158.34075	160.07125	161.80175	163.53225	165.26275	166.99325	168.72375	170.45425	172.18475
0.54365	1.63095	2.71825	3.80555	4.89285	5.98015	7.06745	8.15475	9.24205	10.32935	11.41665	12.50395	13.59125	14.67855	15.76585	16.85315	17.94045	19.02775	20.11505	21.20235	22.28965	23.37695	24.46425	25.55155	26.63885	27.72615	28.81345	29.90075	30.98805	32.07535	33.16265	34.24995	35.33725	36.42455	37.51185	38.59915	39.68645	40.77375	41.86105	42.94835	44.03565	45.12295	46.21025	47.29755	48.38485	49.47215	50.55945	51.64675	52.73405	53.82135	54.90865	55.99595	57.08325	58.17055	59.25785	60.34515	61.43245	62.51975	63.60705	64.69435	65.78165	66.86895	67.95625	69.04355	70.13085	71.21815	72.30545	73.39275	74.48005	75.56735	76.65465	77.74195	78.82925	79.91655	81.00385	82.09115	83.17845	84.26575	85.35305	86.44035	87.52765	88.61495	89.70225	90.78955	91.87685	92.96415	94.05145	95.13875	96.22605	97.31335	98.40065	99.48795	100.57525	101.66255	102.74985	103.83715	104.92445	106.01175	107.09905	108.18635
0.87545	2.62635	4.37725	6.12815	7.87905	9.62995	11.38085	13.13175	14.88265	16.63355	18.38445	20.13535	21.88625	23.63715	25.38805	27.13895	28.88985	30.64075	32.39165	34.14255	35.89345	37.64435	39.39525	41.14615	42.89705	44.64795	46.39885	48.14975	49.90065	51.65155	53.40245	55.15335	56.90425	58.65515	60.40605	62.15695	63.90785	65.65875	67.40965	69.16055	70.91145	72.66235	74.41325	76.16415	77.91505	79.66595	81.41685	83.16775	84.91865	86.66955	88.42045	90.17135	91.92225	93.67315	95.42405	97.17495	98.92585	100.67675	102.42765	104.17855	105.92945	107.68035	109.43125	111.18215	112.93305	114.68395	116.43485	118.18575	119.93665	121.68755	123.43845	125.18935	126.94025	128.69115	130.44205	132.19295	133.94385	135.69475	137.44565	139.19655	140.94745	142.69835	144.44925	146.20015	147.95105	149.70195	151.45285	153.20375	154.95465	156.70555	158.45645	160.20735	161.95825	163.70915	165.46005	167.21095	168.96185	170.71275	172.46365	174.21455
0.8695	2.6085	4.3475	6.0865	7.8255	9.5645	11.3035	13.0425	14.7815	16.5205	18.2595	19.9985	21.7375	23.4765	25.2155	26.9545	28.6935	30.4325	32.1715	33.9105	35.6495	37.3885	39.1275	40.8665	42.6055	44.3445	46.0835	47.8225	49.5615	51.3005	53.0395	54.7785	56.5175	58.2565	59.9955	61.7345	63.4735	65.2125	66.9515	68.6905	70.4295	72.1685	73.9075	75.6465	77.3855	79.1245	80.8635	82.6025	84.3415	86.0805	87.8195	89.5585	91.2975	93.0365	94.7755	96.5145	98.2535	99.9925	101.7315	103.4705	105.2095	106.9485	108.6875	110.4265	112.1655	113.9045	115.6435	117.3825	119.1215	120.8605	122.5995	124.3385	126.0775	127.8165	129.5555	131.2945	133.0335	134.7725	136.5115	138.2505	139.9895	141.7285	143.4675	145.2065	146.9455	148.6845	150.4235	152.1625	153.9015	155.6405	157.3795	159.1185	160.8575	162.5965	164.3355	166.0745	167.8135	169.5525	171.2915	173.0305
0.966	2.898	4.83	6.762	8.694	10.626	12.558	14.49	16.422	18.354	20.286	22.218	24.15	26.082	28.014	29.946	31.878	33.81	35.742	37.674	39.606	41.538	43.47	45.402	47.334	49.266	51.198	53.13	55.062	56.994	58.926	60.858	62.79	64.722	66.654	68.586	70.518	72.45	74.382	76.314	78.246	80.178	82.11	84.042	85.974	87.906	89.838	91.77	93.702	95.634	97.566	99.498	101.43	103.362	105.294	107.226	109.158	111.09	113.022	114.954	116.886	118.818	120.75	122.682	124.614	126.546	128.478	130.41	132.342	134.274	136.206	138.138	140.07	142.002	143.934	145.866	147.798	149.73	151.662	153.594	155.526	157.458	159.39	161.322	163.254	165.186	167.118	169.05	170.982	172.914	174.846	176.778	178.71	180.642	182.574	184.506	186.438	188.37	190.302	192.234
