1.44515	1.42765	1.41015	1.39265	1.37515	1.35765	1.34015	1.32265	1.30515	1.28765	1.27015	1.25265	1.23515	1.21765	1.20015	1.18265	1.16515	1.14765	1.13015	1.11265	1.09515	1.07765	1.06015	1.04265	1.02515	1.00765	0.99015	0.97265	0.95515	0.93765	0.92015	0.90265	0.88515	0.86765	0.85015	0.83265	0.81515	0.79765	0.78015	0.76265	0.74515	0.72765	0.71015	0.69265	0.67515	0.65765	0.64015	0.62265	0.60515	0.58765	0.57015	0.55265	0.53515	0.51765	0.50015	0.48265	0.46515	0.44765	0.43015	0.41265	0.39515	0.37765	0.36015	0.34265	0.32515	0.30765	0.29015	0.27265	0.25515	0.23765	0.22015	0.20265	0.18515	0.16765	0.15015	0.13265	0.11515	0.09765	0.08015	0.06265	0.04515	0.02765	0.01015	-0.00735	-0.02485	-0.04235	-0.05985	-0.07735	-0.09485	-0.11235	-0.12985	-0.14735	-0.16485	-0.18235	-0.19985	-0.21735	-0.23485	-0.25235	-0.26985	-0.28735
1.62875	1.61085	1.59295	1.57505	1.55715	1.53925	1.52135	1.50345	1.48555	1.46765	1.44975	1.43185	1.41395	1.39605	1.37815	1.36025	1.34235	1.32445	1.30655	1.28865	1.27075	1.25285	1.23495	1.21705	1.19915	1.18125	1.16335	1.14545	1.12755	1.10965	1.09175	1.07385	1.05595	1.03805	1.02015	1.00225	0.98435	0.96645	0.94855	0.93065	0.91275	0.89485	0.87695	0.85905	0.84115	0.82325	0.80535	0.78745	0.76955	0.75165	0.73375	0.71585	0.69795	0.68005	0.66215	0.64425	0.62635	0.60845	0.59055	0.57265	0.55475	0.53685	0.51895	0.50105	0.48315	0.46525	0.44735	0.42945	0.41155	0.39365	0.37575	0.35785	0.33995	0.32205	0.30415	0.28625	0.26835	0.25045	0.23255	0.21465	0.19675	0.17885	0.16095	0.14305	0.12515	0.10725	0.08935	0.07145	0.05355	0.03565	0.01775	-0.00015	-0.01805	-0.03595	-0.05385	-0.07175	-0.08965	-0.10755	-0.12545	-0.14335
1.46145	1.44435	1.42725	1.41015	1.39305	1.37595	1.35885	1.34175	1.32465	1.30755	1.29045	1.27335	1.25625	1.23915	1.22205	1.20495	1.18785	1.17075	1.15365	1.13655	1.11945	1.10235	1.08525	1.06815	1.05105	1.03395	1.01685	0.99975	0.98265	0.96555	0.94845	0.93135	0.91425	0.89715	0.88005	0.86295	0.84585	0.82875	0.81165	0.79455	0.77745	0.76035	0.74325	0.72615	0.70905	0.69195	0.67485	0.65775	0.64065	0.62355	0.60645	0.58935	0.57225	0.55515	0.53805	0.52095	0.50385	0.48675	0.46965	0.45255	0.43545	0.41835	0.40125	0.38415	0.36705	0.34995	0.33285	0.31575	0.29865	0.28155	0.26445	0.24735	0.23025	0.21315	0.19605	0.17895	0.16185	0.14475	0.12765	0.11055	0.09345	0.07635	0.05925	0.04215	0.02505	0.00795	-0.00915	-0.02625	-0.04335	-0.06045	-0.07755	-0.09465	-0.11175	-0.12885	-0.14595	-0.16305	-0.18015	-0.19725	-0.21435	-0.23145
1.4647	1.4481	1.4315	1.4149	1.3983	1.3817	1.3651	1.3485	1.3319	1.3153	1.2987	1.2821	1.2655	1.2489	1.2323	1.2157	1.1991	1.1825	1.1659	1.1493	1.1327	1.1161	1.0995	1.0829	1.0663	1.0497	1.0331	1.0165	0.9999	0.9833	0.9667	0.9501	0.9335	0.9169	0.9003	0.8837	0.8671	0.8505	0.8339	0.8173	0.8007	0.7841	0.7675	0.7509	0.7343	0.7177	0.7011	0.6845	0.6679	0.6513	0.6347	0.6181	0.6015	0.5849	0.5683	0.5517	0.5351	0.5185	0.5019	0.4853	0.4687	0.4521	0.4355	0.4189	0.4023	0.3857	0.3691	0.3525	0.3359	0.3193	0.3027	0.2861	0.2695	0.2529	0.2363	0.2197	0.2031	0.1865	0.1699	0.1533	0.1367	0.1201	0.1035	0.0869	0.0703	0.0537	0.0371	0.0205	0.0039	-0.0127	-0.0293	-0.0459	-0.0625	-0.0791	-0.0957	-0.1123	-0.1289	-0.1455	-0.1621	-0.1787
1.471615	1.455045	1.438475	1.421905	1.405335	1.388765	1.372195	1.355625	1.339055	1.322485	1.305915	1.289345	1.272775	1.256205	1.239635	1.223065	1.206495	1.189925	1.173355	1.156785	1.140215	1.123645	1.107075	1.090505	1.073935	1.057365	1.040795	1.024225	1.007655	0.991085	0.974515	0.957945	0.941375	0.924805	0.908235	0.891665	0.875095	0.858525	0.841955	0.825385	0.808815	0.792245	0.775675	0.759105	0.742535	0.725965	0.709395	0.692825	0.676255	0.659685	0.643115	0.626545	0.609975	0.593405	0.576835	0.560265	0.543695	0.527125	0.510555	0.493985	0.477415	0.460845	0.444275	0.427705	0.411135	0.394565	0.377995	0.361425	0.344855	0.328285	0.311715	0.295145	0.278575	0.262005	0.245435	0.228865	0.212295	0.195725	0.179155	0.162585	0.146015	0.129445	0.112875	0.096305	0.079735	0.063165	0.046595	0.030025	0.013455	-0.003115	-0.019685	-0.036255	-0.052825	-0.069395	-0.085965	-0.102535	-0.119105	-0.135675	-0.152245	-0.168815
1.607935	1.590005	1.572075	1.554145	1.536215	1.518285	1.500355	1.482425	1.464495	1.446565	1.428635	1.410705	1.392775	1.374845	1.356915	1.338985	1.321055	1.303125	1.285195	1.267265	1.249335	1.231405	1.213475	1.195545	1.177615	1.159685	1.141755	1.123825	1.105895	1.087965	1.070035	1.052105	1.034175	1.016245	0.998315	0.980385	0.962455	0.944525	0.926595	0.908665	0.890735	0.872805	0.854875	0.836945	0.819015	0.801085	0.783155	0.765225	0.747295	0.729365	0.711435	0.693505	0.675575	0.657645	0.639715	0.621785	0.603855	0.585925	0.567995	0.550065	0.532135	0.514205	0.496275	0.478345	0.460415	0.442485	0.424555	0.406625	0.388695	0.370765	0.352835	0.334905	0.316975	0.299045	0.281115	0.263185	0.245255	0.227325	0.209395	0.191465	0.173535	0.155605	0.137675	0.119745	0.101815	0.083885	0.065955	0.048025	0.030095	0.012165	-0.005765	-0.023695	-0.041625	-0.059555	-0.077485	-0.095415	-0.113345	-0.131275	-0.149205	-0.167135
1.4897	1.4731	1.4565	1.4399	1.4233	1.4067	1.3901	1.3735	1.3569	1.3403	1.3237	1.3071	1.2905	1.2739	1.2573	1.2407	1.2241	1.2075	1.1909	1.1743	1.1577	1.1411	1.1245	1.1079	1.0913	1.0747	1.0581	1.0415	1.0249	1.0083	0.9917	0.9751	0.9585	0.9419	0.9253	0.9087	0.8921	0.8755	0.8589	0.8423	0.8257	0.8091	0.7925	0.7759	0.7593	0.7427	0.7261	0.7095	0.6929	0.6763	0.6597	0.6431	0.6265	0.6099	0.5933	0.5767	0.5601	0.5435	0.5269	0.5103	0.4937	0.4771	0.4605	0.4439	0.4273	0.4107	0.3941	0.3775	0.3609	0.3443	0.3277	0.3111	0.2945	0.2779	0.2613	0.2447	0.2281	0.2115	0.1949	0.1783	0.1617	0.1451	0.1285	0.1119	0.0953	0.0787	0.0621	0.0455	0.0289	0.0123	-0.0043	-0.0209	-0.0375	-0.0541	-0.0707	-0.0873	-0.1039	-0.1205	-0.1371	-0.1537
0.921	0.921	0.921	0.921	0.921	0.921	0.921	0.921	0.921	0.921	0.921	0.921	0.921	0.921	0.921	0.921	0.921	0.921	0.921	0.921	0.921	0.921	0.921	0.921	0.921	0.921	0.921	0.921	0.921	0.921	0.921	0.921	0.921	0.921	0.921	0.921	0.921	0.921	0.921	0.921	0.921	0.921	0.921	0.921	0.921	0.921	0.921	0.921	0.921	0.921	0.921	0.921	0.921	0.921	0.921	0.921	0.921	0.921	0.921	0.921	0.921	0.921	0.921	0.921	0.921	0.921	0.921	0.921	0.921	0.921	0.921	0.921	0.921	0.921	0.921	0.921	0.921	0.921	0.921	0.921	0.921	0.921	0.921	0.921	0.921	0.921	0.921	0.921	0.921	0.921	0.921	0.921	0.921	0.921	0.921	0.921	0.921	0.921	0.921	0.921
0.91995	0.90385	0.88775	0.87165	0.85555	0.83945	0.82335	0.80725	0.79115	0.77505	0.75895	0.74285	0.72675	0.71065	0.69455	0.67845	0.66235	0.64625	0.63015	0.61405	0.59795	0.58185	0.56575	0.54965	0.53355	0.51745	0.50135	0.48525	0.46915	0.45305	0.43695	0.42085	0.40475	0.38865	0.37255	0.35645	0.34035	0.32425	0.30815	0.29205	0.27595	0.25985	0.24375	0.22765	0.21155	0.19545	0.17935	0.16325	0.14715	0.13105	0.11495	0.09885	0.08275	0.06665	0.05055	0.03445	0.01835	0.00225	-0.01385	-0.02995	-0.04605	-0.06215	-0.07825	-0.09435	-0.11045	-0.12655	-0.14265	-0.15875	-0.17485	-0.19095	-0.20705	-0.22315	-0.23925	-0.25535	-0.27145	-0.28755	-0.30365	-0.31975	-0.33585	-0.35195	-0.36805	-0.38415	-0.40025	-0.41635	-0.43245	-0.44855	-0.46465	-0.48075	-0.49685	-0.51295	-0.52905	-0.54515	-0.56125	-0.57735	-0.59345	-0.60955	-0.62565	-0.64175	-0.65785	-0.67395
1.8148	1.7908	1.7668	1.7428	1.7188	1.6948	1.6708	1.6468	1.6228	1.5988	1.5748	1.5508	1.5268	1.5028	1.4788	1.4548	1.4308	1.4068	1.3828	1.3588	1.3348	1.3108	1.2868	1.2628	1.2388	1.2148	1.1908	1.1668	1.1428	1.1188	1.0948	1.0708	1.0468	1.0228	0.9988	0.9748	0.9508	0.9268	0.9028	0.8788	0.8548	0.8308	0.8068	0.7828	0.7588	0.7348	0.7108	0.6868	0.6628	0.6388	0.6148	0.5908	0.5668	0.5428	0.5188	0.4948	0.4708	0.4468	0.4228	0.3988	0.3748	0.3508	0.3268	0.3028	0.2788	0.2548	0.2308	0.2068	0.1828	0.1588	0.1348	0.1108	0.0868	0.0628	0.0388	0.0148	-0.0092	-0.0332	-0.0572	-0.0812	-0.1052	-0.1292	-0.1532	-0.1772	-0.2012	-0.2252	-0.2492	-0.2732	-0.2972	-0.3212	-0.3452	-0.3692	-0.3932	-0.4172	-0.4412	-0.4652	-0.4892	-0.5132	-0.5372	-0.5612
